"Title","Description","BiocVersion","Genome","SourceType","SourceUrl","SourceVersion","Species","TaxonomyId","Coordinate_1_based","DataProvider","RDataClass","DispatchClass","Location_Prefix","RDataPath","Tags","Maintainer"
"ENCODE rE2G MCF_7_ENCFF617FJH","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/MCF_7_ENCFF617FJH_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G GM12892_ENCFF374TXD","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/GM12892_ENCFF374TXD_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HeLa_S3_ENCFF540UAA","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HeLa_S3_ENCFF540UAA_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HCEC_1CT_ENCFF028VAS","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HCEC_1CT_ENCFF028VAS_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G EH_ENCFF691PJA","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/EH_ENCFF691PJA_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HT_29_ENCFF693AEC","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HT_29_ENCFF693AEC_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HS_27A_ENCFF283QRU","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HS_27A_ENCFF283QRU_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G ELF_1_ENCFF593GIV","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/ELF_1_ENCFF593GIV_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G LNCaP_clone_FGC_ENCFF055MMX","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/LNCaP_clone_FGC_ENCFF055MMX_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G ELR_ENCFF241GEO","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/ELR_ENCFF241GEO_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G MCF_10A_ENCFF878UFQ","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/MCF_10A_ENCFF878UFQ_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HL_60_ENCFF720BZC","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HL_60_ENCFF720BZC_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G PC_3_ENCFF868CNN","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/PC_3_ENCFF868CNN_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HepG2_ENCFF493PVI","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HepG2_ENCFF493PVI_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G GM12864_ENCFF480NWT","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/GM12864_ENCFF480NWT_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G Karpas_422_ENCFF674CRT","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/Karpas_422_ENCFF674CRT_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G SW480_ENCFF669XHP","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/SW480_ENCFF669XHP_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G GM12891_ENCFF248BEW","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/GM12891_ENCFF248BEW_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G GM13977_ENCFF867ZSX","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/GM13977_ENCFF867ZSX_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G GM23338_ENCFF991UTL","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/GM23338_ENCFF991UTL_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G SK_MEL_5_ENCFF991IKM","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/SK_MEL_5_ENCFF991IKM_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G RPMI7951_ENCFF923FSV","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/RPMI7951_ENCFF923FSV_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G LHCN_M2_ENCFF897ILW","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/LHCN_M2_ENCFF897ILW_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HK_2_ENCFF272SNP","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HK_2_ENCFF272SNP_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G L1_S8_ENCFF809CBZ","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/L1_S8_ENCFF809CBZ_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HuH_7.5_ENCFF470USV","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HuH_7.5_ENCFF470USV_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G SK_N_MC_ENCFF049JHB","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/SK_N_MC_ENCFF049JHB_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G HT1080_ENCFF267TTE","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/HT1080_ENCFF267TTE_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G PC_9_ENCFF081FOY","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/PC_9_ENCFF081FOY_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G RCC_ENCFF951UIR","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/RCC_ENCFF951UIR_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G WERI_Rb_1_ENCFF815REA","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/WERI_Rb_1_ENCFF815REA_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G Panc1_ENCFF457NJW","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/Panc1_ENCFF457NJW_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G NCI_H460_ENCFF840TJM","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/NCI_H460_ENCFF840TJM_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G RWPE2_ENCFF591ODC","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/RWPE2_ENCFF591ODC_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G RKO_ENCFF407HIR","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/RKO_ENCFF407HIR_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G K562_ENCFF202FID","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/K562_ENCFF202FID_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G SJSA1_ENCFF757GEX","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/SJSA1_ENCFF757GEX_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G WI38_ENCFF732HBD","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/WI38_ENCFF732HBD_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G RPMI8226_ENCFF293NMV","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/RPMI8226_ENCFF293NMV_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G SK_N_DZ_ENCFF443WQN","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/SK_N_DZ_ENCFF443WQN_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G cardiac_muscle_cell_ENCFF091ENQ","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17191999","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17191999/files/cardiac_muscle_cell_ENCFF091ENQ_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G SJCRH30_ENCFF084UAC","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17177454","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17177454/files/SJCRH30_ENCFF084UAC_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
"ENCODE rE2G cerebellum_ENCFF121MBK","ChIPDB object for TFEA.ChIP. Processed rE2G dataset.","3.22","GRCh38","RDA","https://zenodo.org/records/17192067","2024","Homo sapiens","9606",TRUE,"ENCODE","list","Rda","https://zenodo.org/","records/17192067/files/cerebellum_ENCFF121MBK_object_hg38.rda","ChIP-seq,TF,ENCODE","Yosra Berrouayel <yosraberrouayel@gmail.com>"
